model,num_agents,population,condition,condition_label,treatment,treatment_label,receiver_scope,round,metric,n_runs,mean,ci_low,ci_high
Claude Sonnet 4.5,2,2-agent repeated dyad,game,Game only,random50,50% random defection,ordinary,9,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game,Game only,random50,50% random defection,ordinary,10,return_proportion,0,,,
Claude Sonnet 4.5,2,2-agent repeated dyad,game,Game only,random50,50% random defection,ordinary,10,zero_receipt_rate,5,1.0,1.0,1.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game,Game only,random50,50% random defection,ordinary,10,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,1,return_proportion,5,0.39444444444444443,0.32375961190300806,0.4651292769858808
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,1,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,1,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,2,return_proportion,5,0.4426793650793651,0.37764153283697155,0.5077171973217587
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,2,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,2,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,3,return_proportion,5,0.39496507936507935,0.33299560980356585,0.45693454892659285
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,3,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,3,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,4,return_proportion,5,0.4403492063492064,0.3949188099923966,0.48577960270601617
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,4,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,4,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,5,return_proportion,5,0.4054837606837607,0.3654859858010321,0.4454815355664893
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,5,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,5,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,6,return_proportion,5,0.48012698412698407,0.40679982756190247,0.5534541406920657
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,6,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,6,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,7,return_proportion,5,0.3987301587301587,0.36314062558724625,0.4343196918730712
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,7,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,7,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,8,return_proportion,5,0.4646349206349206,0.3715579037749563,0.557711937494885
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,8,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,8,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,9,return_proportion,5,0.4073015873015874,0.3417585780084042,0.47284459659477057
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,9,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,9,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,10,return_proportion,5,0.4331608265947889,0.3112072360637038,0.555114417125874
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,10,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,all,10,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,1,return_proportion,5,0.39444444444444443,0.32375961190300806,0.4651292769858808
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,1,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,2,return_proportion,5,0.4426793650793651,0.37764153283697155,0.5077171973217587
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,2,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,3,return_proportion,5,0.39496507936507935,0.33299560980356585,0.45693454892659285
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,3,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,3,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,4,return_proportion,5,0.4403492063492064,0.3949188099923966,0.48577960270601617
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,4,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,5,return_proportion,5,0.4054837606837607,0.3654859858010321,0.4454815355664893
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,5,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,6,return_proportion,5,0.48012698412698407,0.40679982756190247,0.5534541406920657
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,6,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,7,return_proportion,5,0.3987301587301587,0.36314062558724625,0.4343196918730712
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,7,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,8,return_proportion,5,0.4646349206349206,0.3715579037749563,0.557711937494885
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,8,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,9,return_proportion,5,0.4073015873015874,0.3417585780084042,0.47284459659477057
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,9,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,9,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,10,return_proportion,5,0.4331608265947889,0.3112072360637038,0.555114417125874
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,10,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,control,No forced defection,ordinary,10,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,1,return_proportion,4,0.39249999999999996,0.31941150444862065,0.46558849555137927
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,1,zero_receipt_rate,5,0.2,-0.3552890210395599,0.75528902103956
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,1,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,2,return_proportion,5,0.24666666666666667,-0.03411362889719463,0.527446962230528
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,2,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,2,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,3,return_proportion,3,0.22044444444444444,-0.25384976369982337,0.6947386525887123
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,3,zero_receipt_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,3,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,4,return_proportion,4,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,4,zero_receipt_rate,5,0.2,-0.3552890210395598,0.7552890210395597
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,4,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,5,return_proportion,2,0.487,-0.7370310562762922,1.7110310562762923
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,5,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,5,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,6,return_proportion,3,0.518074074074074,0.4374221700298971,0.5987259781182509
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,6,zero_receipt_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,6,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,7,return_proportion,1,0.5333333333333333,0.5333333333333333,0.5333333333333333
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,7,zero_receipt_rate,5,0.8,0.24471097896044014,1.3552890210395598
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,7,forced_receiver_rate,5,0.2,-0.3552890210395598,0.7552890210395597
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,8,return_proportion,5,0.35777777777777775,-0.05129955843375372,0.7668551139893092
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,8,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,8,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,9,return_proportion,4,0.525,0.41757637094911915,0.6324236290508809
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,9,zero_receipt_rate,5,0.2,-0.3552890210395598,0.7552890210395597
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,9,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,10,return_proportion,2,0.2777777777777778,-3.2517235378978047,3.80727909345336
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,10,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,all,10,forced_receiver_rate,5,0.2,-0.3552890210395599,0.75528902103956
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,1,return_proportion,4,0.39249999999999996,0.31941150444862065,0.46558849555137927
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,1,zero_receipt_rate,5,0.2,-0.3552890210395599,0.75528902103956
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,2,return_proportion,5,0.24666666666666667,-0.03411362889719463,0.527446962230528
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,2,zero_receipt_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,2,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,3,return_proportion,3,0.22044444444444444,-0.25384976369982337,0.6947386525887123
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,3,zero_receipt_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,3,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,4,return_proportion,4,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,4,zero_receipt_rate,5,0.2,-0.3552890210395598,0.7552890210395597
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,4,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,5,return_proportion,2,0.487,-0.7370310562762922,1.7110310562762923
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,5,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,6,return_proportion,3,0.518074074074074,0.4374221700298971,0.5987259781182509
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,6,zero_receipt_rate,5,0.4,-0.280087380658257,1.0800873806582572
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,7,return_proportion,1,0.5333333333333333,0.5333333333333333,0.5333333333333333
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,7,zero_receipt_rate,5,0.8,0.24471097896044014,1.3552890210395598
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,7,forced_receiver_rate,5,0.2,-0.3552890210395598,0.7552890210395597
Claude Sonnet 4.5,2,2-agent repeated dyad,game_myth,Game → Myth,random25,25% random defection,ordinary,8,return_proportion,5,0.35777777777777775,-0.05129955843375372,0.7668551139893092
